name,attack,classfication,defense,japanese_name,height_m,weight_kg,hp,speed,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,against_bug,base_egg_steps,base_happiness,base_total,capture_rate,against_dark,against_dragon,experience_growth,against_fairy,against_fire,against_electric,abilities,percentage_male,pokedex_number,sp_attack,sp_defense,against_flying,type1,type2,against_fight,generation,is_legendary
Aromatisse,72,Fragrance Pokémon,72,Frefuwanフレフワン,0.8,15.5,101,29,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,5120,70,462,140,0.5,0.0,1000000,1.0,1.0,1.0,"['Healer', 'Aroma Veil']",50.0,683,99,89,1.0,fairy,,0.5,6,0
Swirlix,48,Cotton Candy Pokémon,66,Peroppafuペロッパフ,0.4,3.5,62,49,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,5120,70,341,200,0.5,0.0,1000000,1.0,1.0,1.0,"['Sweet Veil', 'Unburden']",50.0,684,59,57,1.0,fairy,,0.5,6,0
Slurpuff,80,Meringue Pokémon,86,Peroreamペロリーム,0.8,5.0,82,72,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,5120,70,480,140,0.5,0.0,1000000,1.0,1.0,1.0,"['Sweet Veil', 'Unburden']",50.0,685,85,75,1.0,fairy,,0.5,6,0
Inkay,54,Revolving Pokémon,53,Maaiikaマーイーカ,0.4,3.5,53,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5120,70,288,190,1.0,1.0,1000000,2.0,1.0,1.0,"['Contrary', 'Suction Cups', 'Infiltrator']",50.0,686,37,46,1.0,dark,psychic,1.0,6,0
Malamar,92,Overturning Pokémon,88,Calamaneroカラマネロ,1.5,47.0,86,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5120,70,482,80,1.0,1.0,1000000,2.0,1.0,1.0,"['Contrary', 'Suction Cups', 'Infiltrator']",50.0,687,68,75,1.0,dark,psychic,1.0,6,0
Binacle,52,Two-Handed Pokémon,67,Kameteteカメテテ,0.5,31.0,42,50,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,5120,70,306,120,1.0,1.0,1000000,1.0,0.25,2.0,"['Tough Claws', 'Sniper', 'Pickpocket']",50.0,688,39,56,0.5,rock,water,2.0,6,0
Barbaracle,105,Collective Pokémon,115,Gamenodesガメノデス,1.3,96.0,72,68,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,5120,70,500,45,1.0,1.0,1000000,1.0,0.25,2.0,"['Tough Claws', 'Sniper', 'Pickpocket']",50.0,689,54,86,0.5,rock,water,2.0,6,0
Skrelp,60,Mock Kelp Pokémon,60,Kuzumoクズモー,0.5,7.3,50,30,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,0.5,5120,70,320,225,1.0,1.0,1000000,0.5,0.5,2.0,"['Poison Point', 'Poison Touch', 'Adaptability']",50.0,690,60,60,1.0,poison,water,0.5,6,0
Dragalge,75,Mock Kelp Pokémon,90,Dramidoroドラミドロ,1.8,81.5,65,44,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,0.5,5120,70,494,55,1.0,2.0,1000000,1.0,0.5,0.5,"['Poison Point', 'Poison Touch', 'Adaptability']",50.0,691,97,123,1.0,poison,dragon,0.5,6,0
Clauncher,53,Water Gun Pokémon,62,Udeppouウデッポウ,0.5,8.3,50,44,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,3840,70,330,225,1.0,1.0,1250000,1.0,0.5,2.0,['Mega Launcher'],50.0,692,58,63,1.0,water,,1.0,6,0
Clawitzer,73,Howitzer Pokémon,88,Blosterブロスター,1.3,35.3,71,59,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,3840,70,500,55,1.0,1.0,1250000,1.0,0.5,2.0,['Mega Launcher'],50.0,693,120,89,1.0,water,,1.0,6,0
Helioptile,38,Generator Pokémon,33,Erikiteruエリキテル,0.5,6.0,44,70,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5120,70,289,190,1.0,1.0,1000000,1.0,1.0,0.5,"['Dry Skin', 'Sand Veil', 'Solar Power']",50.0,694,61,43,0.5,electric,normal,2.0,6,0
Heliolisk,55,Generator Pokémon,52,Elezardエレザード,1.0,21.0,62,109,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5120,70,481,75,1.0,1.0,1000000,1.0,1.0,0.5,"['Dry Skin', 'Sand Veil', 'Solar Power']",50.0,695,109,94,0.5,electric,normal,2.0,6,0
Tyrunt,89,Royal Heir Pokémon,77,Chigorasチゴラス,0.8,26.0,58,48,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,7680,70,362,45,1.0,2.0,1000000,2.0,0.25,0.5,"['Strong Jaw', 'Sturdy']",88.1,696,45,45,0.5,rock,dragon,2.0,6,0
Tyrantrum,121,Despot Pokémon,119,Gachigorasガチゴラス,2.5,270.0,82,71,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,7680,70,521,45,1.0,2.0,1000000,2.0,0.25,0.5,"['Strong Jaw', 'Rock Head']",88.1,697,69,59,0.5,rock,dragon,2.0,6,0
Amaura,59,Tundra Pokémon,50,Amarusアマルス,1.3,25.2,77,46,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,1.0,7680,70,362,45,1.0,1.0,1000000,1.0,1.0,1.0,"['Refrigerate', 'Snow Warning']",88.1,698,67,63,0.5,rock,ice,4.0,6,0
Aurorus,77,Tundra Pokémon,72,Amarurugaアマルルガ,2.7,225.0,123,58,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,1.0,7680,70,521,45,1.0,1.0,1000000,1.0,1.0,1.0,"['Refrigerate', 'Snow Warning']",88.1,699,99,92,0.5,rock,ice,4.0,6,0
Sylveon,65,Intertwining Pokémon,65,Nymphiaニンフィア,1.0,23.5,95,60,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,8960,70,525,45,0.5,0.0,1000000,1.0,1.0,1.0,"['Cute Charm', 'Pixilate']",88.1,700,110,130,1.0,fairy,,0.5,6,0
Hawlucha,92,Wrestling Pokémon,75,Luchabullルチャブル,0.8,21.5,78,118,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,5120,70,500,100,0.5,1.0,1000000,2.0,1.0,2.0,"['Limber', 'Unburden', 'Mold Breaker']",50.0,701,74,63,2.0,fighting,flying,0.5,6,0
Dedenne,58,Antenna Pokémon,57,Dedenneデデンネ,0.2,2.2,67,101,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,5120,70,431,180,0.5,0.0,1000000,1.0,1.0,0.5,"['Cheek Pouch', 'Pickup', 'Plus']",50.0,702,81,67,0.5,electric,fairy,0.5,6,0
Carbink,50,Jewel Pokémon,150,Melecieメレシー,0.3,5.7,50,50,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,0.5,6400,70,500,60,0.5,0.0,1250000,1.0,0.5,1.0,"['Clear Body', 'Sturdy']",,703,50,150,0.5,rock,fairy,1.0,6,0
Goomy,50,Soft Tissue Pokémon,35,Numeraヌメラ,0.3,2.8,45,40,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,10240,35,300,45,1.0,2.0,1250000,2.0,0.5,0.5,"['Sap Sipper', 'Hydration', 'Gooey']",50.0,704,55,75,1.0,dragon,,1.0,6,0
Sliggoo,75,Soft Tissue Pokémon,53,Numeilヌメイル,0.8,17.5,68,60,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,10240,35,452,45,1.0,2.0,1250000,2.0,0.5,0.5,"['Sap Sipper', 'Hydration', 'Gooey']",50.0,705,83,113,1.0,dragon,,1.0,6,0
Goodra,100,Dragon Pokémon,70,Numelgonヌメルゴン,2.0,150.5,90,80,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,10240,35,600,45,1.0,2.0,1250000,2.0,0.5,0.5,"['Sap Sipper', 'Hydration', 'Gooey']",50.0,706,110,150,1.0,dragon,,1.0,6,0
Klefki,80,Key Ring Pokémon,91,Cleffyクレッフィ,0.2,3.0,57,75,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.25,5120,70,470,75,0.5,0.0,800000,0.5,2.0,1.0,"['Prankster', 'Magician']",50.0,707,80,87,0.5,steel,fairy,1.0,6,0
Phantump,70,Stump Pokémon,48,Bokureiボクレー,0.4,7.0,43,38,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,309,120,2.0,1.0,1000000,1.0,2.0,0.5,"['Natural Cure', 'Frisk', 'Harvest']",50.0,708,50,60,2.0,ghost,grass,0.0,6,0
Trevenant,110,Elder Tree Pokémon,76,Ohrotオーロット,1.5,71.0,85,56,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,474,60,2.0,1.0,1000000,1.0,2.0,0.5,"['Natural Cure', 'Frisk', 'Harvest']",50.0,709,65,82,2.0,ghost,grass,0.0,6,0
Pumpkaboo,66,Pumpkin Pokémon,70,Bakecchaバケッチャ,0.8,15.0,59,41,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,335,120,2.0,1.0,1000000,1.0,2.0,0.5,"['Pickup', 'Frisk', 'Insomnia']",50.0,710,44,55,2.0,ghost,grass,0.0,6,0
Gourgeist,100,Pumpkin Pokémon,122,Pumpjinパンプジン,1.7,39.0,85,54,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,5120,70,494,60,2.0,1.0,1000000,1.0,2.0,0.5,"['Pickup', 'Frisk', 'Insomnia']",50.0,711,58,75,2.0,ghost,grass,0.0,6,0
Bergmite,69,Ice Chunk Pokémon,85,Kachikohruカチコール,1.0,99.5,55,28,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5120,70,304,190,1.0,1.0,1000000,1.0,2.0,1.0,"['Own Tempo', 'Ice Body', 'Sturdy']",50.0,712,32,35,1.0,ice,,2.0,6,0
Avalugg,117,Iceberg Pokémon,184,Crebaseクレベース,2.0,505.0,95,28,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5120,70,514,55,1.0,1.0,1000000,1.0,2.0,1.0,"['Own Tempo', 'Ice Body', 'Sturdy']",50.0,713,44,46,1.0,ice,,2.0,6,0
Noibat,30,Sound Wave Pokémon,35,Onbatオンバット,0.5,8.0,40,55,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,5120,70,245,190,1.0,2.0,1000000,2.0,0.5,1.0,"['Frisk', 'Infiltrator', 'Telepathy']",50.0,714,45,40,1.0,flying,dragon,0.5,6,0
Noivern,70,Sound Wave Pokémon,80,Onvernオンバーン,1.5,85.0,85,123,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,5120,70,535,45,1.0,2.0,1000000,2.0,0.5,1.0,"['Frisk', 'Infiltrator', 'Telepathy']",50.0,715,97,80,1.0,flying,dragon,0.5,6,0
Xerneas,131,Life Pokémon,95,Xerneasゼルネアス,3.0,215.0,126,99,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,30720,0,680,45,0.5,0.0,1250000,1.0,1.0,1.0,['Fairy Aura'],,716,131,98,1.0,fairy,,0.5,6,1
Yveltal,131,Destruction Pokémon,95,Yveltalイベルタル,5.8,203.0,126,99,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,30720,0,680,45,0.5,1.0,1250000,2.0,1.0,2.0,['Dark Aura'],,717,131,98,1.0,dark,flying,1.0,6,1
Zygarde,100,Order Pokémon,121,Zygarde (10% Forme)ジガルデ,5.0,284.6,216,85,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,30720,0,708,3,1.0,2.0,1250000,2.0,0.5,0.0,"['Aura Break', 'Power Construct']",,718,91,95,1.0,dragon,ground,1.0,6,1
Diancie,160,Jewel Pokémon,110,Diancieディアンシー,0.7,8.8,50,110,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,0.5,6400,70,700,3,0.5,0.0,1250000,1.0,0.5,1.0,['Clear Body'],,719,160,110,0.5,rock,fairy,1.0,6,1
Hoopa,160,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,Hoopa (imashimerareshi Hoopa)フーパ,,,80,80,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,30720,100,680,3,4.0,1.0,1250000,1.0,1.0,1.0,['Magician'],,720,170,130,1.0,psychic,ghost,0.0,6,1
Volcanion,110,Steam Pokémon,120,Volcanionボルケニオン,1.7,195.0,80,70,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,0.5,30720,100,600,3,1.0,1.0,1250000,0.5,0.25,2.0,['Water Absorb'],,721,130,90,1.0,fire,water,1.0,6,1
Rowlet,55,Grass Quill Pokémon,55,Mokurohモクロー,0.3,1.5,68,42,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,3840,70,320,45,1.0,1.0,1059860,1.0,2.0,1.0,"['Overgrow', 'Long Reach']",88.1,722,50,50,2.0,grass,flying,0.5,7,0
Dartrix,75,Blade Quill Pokémon,75,Fukuthrowフクスロー,0.7,16.0,78,52,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,3840,70,420,45,1.0,1.0,1059860,1.0,2.0,1.0,"['Overgrow', 'Long Reach']",88.1,723,70,70,2.0,grass,flying,0.5,7,0
Decidueye,107,Arrow Quill Pokémon,75,Junaiperジュナイパー,1.6,36.6,78,70,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,3840,70,530,45,2.0,1.0,1059860,1.0,2.0,0.5,"['Overgrow', 'Long Reach']",88.1,724,100,100,2.0,grass,ghost,0.0,7,0
Litten,65,Fire Cat Pokémon,40,Nyabbyニャビー,0.4,4.3,45,70,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,3840,70,320,45,1.0,1.0,1059860,0.5,0.5,1.0,"['Blaze', 'Intimidate']",88.1,725,60,40,1.0,fire,,1.0,7,0
Torracat,85,Fire Cat Pokémon,50,Nyaheatニャヒート,0.7,25.0,65,90,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,3840,70,420,45,1.0,1.0,1059860,0.5,0.5,1.0,"['Blaze', 'Intimidate']",88.1,726,80,50,1.0,fire,,1.0,7,0
Incineroar,115,Heel Pokémon,90,Gaogaenガオガエン,1.8,83.0,95,60,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,1.0,3840,70,530,45,0.5,1.0,1059860,1.0,0.5,1.0,"['Blaze', 'Intimidate']",88.1,727,80,90,1.0,fire,dark,2.0,7,0
Popplio,54,Sea Lion Pokémon,54,Ashimariアシマリ,0.4,7.5,50,40,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,3840,70,320,45,1.0,1.0,1059860,1.0,0.5,2.0,"['Torrent', 'Liquid Voice']",88.1,728,66,56,1.0,water,,1.0,7,0
Brionne,69,Pop Star Pokémon,69,Osyamariオシャマリ,0.6,17.5,60,50,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,3840,70,420,45,1.0,1.0,1059860,1.0,0.5,2.0,"['Torrent', 'Liquid Voice']",88.1,729,91,81,1.0,water,,1.0,7,0
Primarina,74,Soloist Pokémon,74,Ashireneアシレーヌ,1.8,44.0,80,60,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,3840,70,530,45,0.5,0.0,1059860,1.0,0.5,2.0,"['Torrent', 'Liquid Voice']",88.1,730,126,116,1.0,water,fairy,0.5,7,0
Pikipek,75,Woodpecker Pokémon,30,Tsutsukeraツツケラ,0.3,1.2,35,65,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,265,255,1.0,1.0,1000000,1.0,1.0,2.0,"['Keen Eye', 'Skill Link', 'Pickup']",50.0,731,30,30,1.0,normal,flying,1.0,7,0
Trumbeak,85,Bugle Beak Pokémon,50,Kerarappaケララッパ,0.6,14.8,55,75,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,355,120,1.0,1.0,1000000,1.0,1.0,2.0,"['Keen Eye', 'Skill Link', 'Pickup']",50.0,732,40,50,1.0,normal,flying,1.0,7,0
Toucannon,120,Cannon Pokémon,75,Dodekabashiドデカバシ,1.1,26.0,80,60,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,485,45,1.0,1.0,1000000,1.0,1.0,2.0,"['Keen Eye', 'Skill Link', 'Sheer Force']",50.0,733,75,75,1.0,normal,flying,1.0,7,0
Yungoos,70,Loitering Pokémon,30,Youngooseヤングース,0.4,6.0,48,45,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,253,255,1.0,1.0,1000000,1.0,1.0,1.0,"['Stakeout', 'Strong Jaw', 'Adaptability']",50.0,734,30,30,1.0,normal,,2.0,7,0
Gumshoos,110,Stakeout Pokémon,60,Dekagooseデカグース,0.7,14.2,88,45,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,418,127,1.0,1.0,1000000,1.0,1.0,1.0,"['Stakeout', 'Strong Jaw', 'Adaptability']",50.0,735,55,60,1.0,normal,,2.0,7,0
Grubbin,62,Larva Pokémon,45,Agojimushiアゴジムシ,0.4,4.4,47,46,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3840,70,300,255,1.0,1.0,1000000,1.0,2.0,1.0,['Swarm'],50.0,736,55,45,2.0,bug,,0.5,7,0
Charjabug,82,Battery Pokémon,95,Dendimushiデンヂムシ,0.5,10.5,57,36,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,3840,70,400,120,1.0,1.0,1000000,1.0,2.0,0.5,['Battery'],50.0,737,55,75,1.0,bug,electric,0.5,7,0
Vikavolt,70,Stag Beetle Pokémon,90,Kuwagannonクワガノン,1.5,45.0,77,43,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,3840,70,500,45,1.0,1.0,1000000,1.0,2.0,0.5,['Levitate'],50.0,738,145,75,1.0,bug,electric,0.5,7,0
Crabrawler,82,Boxing Pokémon,57,Makenkaniマケンカニ,0.6,7.0,47,63,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,338,225,0.5,1.0,1000000,2.0,1.0,1.0,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",50.0,739,42,47,2.0,fighting,,1.0,7,0
Crabominable,132,Woolly Crab Pokémon,77,Kekenkaniケケンカニ,1.7,180.0,97,43,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,0.5,5120,70,478,60,0.5,1.0,1000000,2.0,2.0,1.0,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",50.0,740,62,67,2.0,fighting,ice,2.0,7,0
Oricorio,70,Dancing Pokémon,70,Odoridori (pachipachi Style)オドリドリ,0.6,3.4,75,93,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,0.25,5120,70,476,45,1.0,1.0,1000000,0.5,0.5,2.0,['Dancer'],24.6,741,98,70,1.0,fire,flying,0.5,7,0
Cutiefly,45,Bee Fly Pokémon,40,Abulyアブリー,0.1,0.2,40,84,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,5120,70,304,190,0.5,0.0,1000000,1.0,2.0,1.0,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",50.0,742,55,40,2.0,bug,fairy,0.25,7,0
Ribombee,55,Bee Fly Pokémon,60,Aburibbonアブリボン,0.2,0.5,60,124,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,5120,70,464,75,0.5,0.0,1000000,1.0,2.0,1.0,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",50.0,743,95,70,2.0,bug,fairy,0.25,7,0
Rockruff,65,Puppy Pokémon,40,Iwankoイワンコ,0.5,9.2,45,60,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,3840,70,280,190,1.0,1.0,1000000,1.0,0.5,1.0,"['Keen Eye', 'Vital Spirit', 'Steadfast']",50.0,744,30,40,0.5,rock,,2.0,7,0
Lycanroc,115,Wolf Pokémon,75,Lugarugan (mahiru No Sugata)ルガルガン,,,85,82,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,3840,70,487,90,1.0,1.0,1000000,1.0,0.5,1.0,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",50.0,745,55,75,0.5,rock,,2.0,7,0
Wishiwashi,140,Small Fry Pokémon,130,Yowashi (tandoku No Sugata)ヨワシ,0.2,0.3,45,30,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,3840,70,620,60,1.0,1.0,800000,1.0,0.5,2.0,['Schooling'],50.0,746,140,135,1.0,water,,1.0,7,0
Mareanie,53,Brutal Star Pokémon,62,Hidoideヒドイデ,0.4,8.0,50,45,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,0.5,5120,70,305,190,1.0,1.0,1000000,0.5,0.5,2.0,"['Merciless', 'Limber', 'Regenerator']",50.0,747,43,52,1.0,poison,water,0.5,7,0
Toxapex,63,Brutal Star Pokémon,152,Dohidoideドヒドイデ,0.7,14.5,50,35,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,0.5,5120,70,495,75,1.0,1.0,1000000,0.5,0.5,2.0,"['Merciless', 'Limber', 'Regenerator']",50.0,748,53,142,1.0,poison,water,0.5,7,0
Mudbray,100,Donkey Pokémon,70,Dorobankoドロバンコ,1.0,110.0,70,45,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,5120,70,385,190,1.0,1.0,1000000,1.0,1.0,0.0,"['Own Tempo', 'Stamina', 'Inner Focus']",50.0,749,45,55,1.0,ground,,1.0,7,0
Mudsdale,125,Draft Horse Pokémon,100,Banbadoroバンバドロ,2.5,920.0,100,35,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,5120,70,500,60,1.0,1.0,1000000,1.0,1.0,0.0,"['Own Tempo', 'Stamina', 'Inner Focus']",50.0,750,55,85,1.0,ground,,1.0,7,0
Dewpider,40,Water Bubble Pokémon,52,Shizukumoシズクモ,0.3,4.0,38,27,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,3840,70,269,200,1.0,1.0,1000000,1.0,1.0,2.0,"['Water Bubble', 'Water Absorb']",50.0,751,40,72,2.0,water,bug,0.5,7,0
Araquanid,70,Water Bubble Pokémon,92,Onishizukumoオニシズクモ,1.8,82.0,68,42,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,3840,70,454,100,1.0,1.0,1000000,1.0,1.0,2.0,"['Water Bubble', 'Water Absorb']",50.0,752,50,132,2.0,water,bug,0.5,7,0
Fomantis,55,Sickle Grass Pokémon,35,Karikiriカリキリ,0.3,1.5,40,35,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,250,190,1.0,1.0,1000000,1.0,2.0,0.5,"['Leaf Guard', 'Contrary']",50.0,753,50,35,2.0,grass,,1.0,7,0
Lurantis,105,Bloom Sickle Pokémon,90,Lalantesラランテス,0.9,18.5,70,45,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,480,75,1.0,1.0,1000000,1.0,2.0,0.5,"['Leaf Guard', 'Contrary']",50.0,754,80,90,2.0,grass,,1.0,7,0
Morelull,35,Illuminating Pokémon,55,Nemasyuネマシュ,0.2,1.5,40,15,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,1.0,5120,70,285,190,0.5,0.0,1000000,1.0,2.0,0.5,"['Illuminate', 'Effect Spore', 'Rain Dish']",50.0,755,65,75,2.0,grass,fairy,0.5,7,0
Shiinotic,45,Illuminating Pokémon,80,Mashadeマシェード,1.0,11.5,60,30,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,1.0,5120,70,405,75,0.5,0.0,1000000,1.0,2.0,0.5,"['Illuminate', 'Effect Spore', 'Rain Dish']",50.0,756,90,100,2.0,grass,fairy,0.5,7,0
Salandit,44,Toxic Lizard Pokémon,40,Yatoumoriヤトウモリ,0.6,4.8,48,77,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,0.25,5120,70,320,120,1.0,1.0,1000000,0.25,0.5,1.0,"['Corrosion', 'Oblivious']",88.1,757,71,40,1.0,poison,fire,0.5,7,0
Salazzle,64,Toxic Lizard Pokémon,60,Ennewtエンニュート,1.2,22.2,68,117,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,0.25,5120,70,480,45,1.0,1.0,1000000,0.25,0.5,1.0,"['Corrosion', 'Oblivious']",0.0,758,111,60,1.0,poison,fire,0.5,7,0
Stufful,75,Flailing Pokémon,50,Nuikogumaヌイコグマ,0.5,6.8,70,50,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,3840,70,340,140,0.5,1.0,1000000,2.0,1.0,1.0,"['Fluffy', 'Klutz', 'Cute Charm']",50.0,759,45,50,2.0,normal,fighting,2.0,7,0
Bewear,125,Strong Arm Pokémon,80,Kiterugumaキテルグマ,2.1,135.0,120,60,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,3840,70,500,70,0.5,1.0,1000000,2.0,1.0,1.0,"['Fluffy', 'Klutz', 'Unnerve']",50.0,760,55,60,2.0,normal,fighting,2.0,7,0
Bounsweet,30,Fruit Pokémon,38,Amakajiアマカジ,0.3,3.2,42,32,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,210,235,1.0,1.0,1059860,1.0,2.0,0.5,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",0.0,761,30,38,2.0,grass,,1.0,7,0
Steenee,40,Fruit Pokémon,48,Amamaikoアママイコ,0.7,8.2,52,62,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,290,120,1.0,1.0,1059860,1.0,2.0,0.5,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",0.0,762,40,48,2.0,grass,,1.0,7,0
